GPSTime,Time,NR_gNBId,NR_CellId,NR_PCI,NR_DlFreq,NR_UlFreq,NR_BandWidth,NR_MeaObjNum,GPSLongitude,GPSLatitude,GPSHeigh,NR_OptimalAvgRsrp,NR_OptimalAvgSinr,NR_OptimalAvgRsrq,NR_OptimalAvgRssi,NR_CSI_RS_Single_RSRP_Rx_avg,NR_CSI_RS_Single_SINR_Rx_avg,NR_UL_MCS_1,NR_PUSCH_BLER_1(%),NR_UL_Rate_PHY_1,NR_UL_Rate_PDCP_MCG,NR_UL_Rate_PDCP_SCG,NR_CQIValue_1,NR_UL_RI,NR_DL_RB,NR_PDSCH_BLER_1(%),NR_DL_RI,NR_DLStreamNumTotal,NR_DL_Rate_PHY_1,NR_DL_Rate_PDCP_SCG,NR_DL_Rate_PDCP_MCG,NR_CSI_RS_Single_TB0_CQI,NR_CSI_RS_Multi_TB0_CQI
2019/3/3/ 17:0:52,17:00:52,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.97,32.7,-11.15,-51.64,-77.0,33.0,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:53,17:00:53,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.16,32.79,-11.12,-51.77,-77.0,32.8125,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:54,17:00:54,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.84,32.79,-11.16,-51.53,-77.0625,33.0,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:55,17:00:55,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.98,32.7,-11.09,-51.64,-76.9375,33.4375,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:56,17:00:56,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.84,32.93,-11.15,-51.54,-76.9375,33.1875,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:57,17:00:57,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.69,33.09,-11.34,-51.38,-76.9375,33.0,27,0.0,506.8,0,0.0,255,1.0,NaN,0.0,0.0,0,0.0,0.0,0,15,NaN
2019/3/3/ 17:0:58,17:00:58,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.01,33.01,-11.22,-51.64,-76.875,33.375,27,0.0,505.16,0,0.0,255,1.0,NaN,47.62,0.0,0,41809.37,321.024,0,15,NaN
2019/3/3/ 17:0:59,17:00:59,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.26,30.83,-11.11,-51.87,-77.3125,30.875,26,0.0,484.8,0,0.0,255,1.0,267,1.86,4.0,1316,1414776.0,1326319.0,0,15,NaN
2019/3/3/ 17:1:0,17:01:00,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.38,30.58,-10.92,-52.17,-77.3125,30.625,26,0.0,484.8,0,0.0,255,1.0,272,0.07,4.0,1400,1447209.0,1438956.0,0,15,NaN
2019/3/3/ 17:1:1,17:01:01,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.08,30.77,-10.99,-51.91,-77.3125,31.125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440105.0,0,15,NaN
2019/3/3/ 17:1:2,17:01:02,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.2,30.55,-10.98,-52.01,-77.125,30.8125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440088.0,0,15,NaN
2019/3/3/ 17:1:3,17:01:03,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.34,30.67,-11.17,-51.94,-77.25,30.875,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440857.0,0,15,NaN
2019/3/3/ 17:1:4,17:01:04,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.19,30.95,-11.12,-51.95,-77.3125,30.4375,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440055.0,0,15,NaN
2019/3/3/ 17:1:5,17:01:05,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.17,31.0,-11.06,-51.97,-77.25,30.75,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1439362.0,0,15,NaN
2019/3/3/ 17:1:6,17:01:06,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.49,30.82,-11.08,-52.09,-77.4375,29.8125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440088.0,0,15,NaN
2019/3/3/ 17:1:7,17:01:07,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.66,30.25,-11.15,-52.25,-77.3125,29.9375,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440080.0,0,15,NaN
2019/3/3/ 17:1:8,17:01:08,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.28,30.7,-10.93,-51.95,-77.3125,29.875,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440866.0,0,15,NaN
2019/3/3/ 17:1:9,17:01:09,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.23,31.05,-10.95,-51.85,-77.3125,29.875,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440055.0,0,15,NaN
2019/3/3/ 17:1:10,17:01:10,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.26,30.91,-10.97,-51.92,-77.3125,30.125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440105.0,0,15,NaN
2019/3/3/ 17:1:11,17:01:11,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-74.65,31.09,-10.91,-51.55,-77.4375,29.6875,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1439370.0,0,15,NaN
2019/3/3/ 17:1:12,17:01:12,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.7,30.54,-11.05,-52.43,-77.5,29.75,26,0.0,484.8,0,0.0,255,1.0,272,4.0,4.0,1400,1375051.0,1367182.0,0,15,NaN
2019/3/3/ 17:1:13,17:01:13,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.34,30.6,-10.96,-52.17,-77.375,30.375,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440823.0,0,15,NaN
2019/3/3/ 17:1:14,17:01:14,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.78,30.46,-11.0,-52.54,-77.3125,30.4375,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1439362.0,0,15,NaN
2019/3/3/ 17:1:15,17:01:15,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.32,30.84,-11.01,-51.98,-77.4375,30.4375,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440072.0,0,15,NaN
2019/3/3/ 17:1:16,17:01:16,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.78,30.58,-11.0,-52.57,-77.375,29.8125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440114.0,0,15,NaN
2019/3/3/ 17:1:17,17:01:17,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.4,30.47,-11.05,-52.07,-77.5,30.0,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440046.0,0,15,NaN
2019/3/3/ 17:1:18,17:01:18,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.56,30.23,-11.01,-52.19,-77.5,29.8125,26,0.0,484.8,0,0.0,255,1.0,272,0.0,4.0,1400,1448357.0,1440866.0,0,15,NaN
2019/3/3/ 17:1:19,17:01:19,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.7,30.55,-11.08,-52.28,-77.5,29.6875,26,0.0,484.8,0,0.0,255,1.0,272,0.36,4.0,1400,1442619.0,1433660.0,0,15,NaN
2019/3/3/ 17:1:20,17:01:20,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.87,30.96,-10.72,-52.2,-77.25,30.1875,26,0.0,484.8,0,0.0,255,1.0,272,5.21,3.9,1400,1259469.0,1281553.0,0,15,NaN
2019/3/3/ 17:1:21,17:01:21,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-76.89,29.62,-10.85,-53.3,-76.4375,30.625,26,4.66,570.336,0,0.0,255,1.0,272,7.97,3.0,1392,955080.3,964322.4,0,15,NaN
2019/3/3/ 17:1:22,17:01:22,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-77.97,28.71,-10.75,-54.54,-76.8125,30.875,26,0.0,484.8,0,0.0,255,1.165,272,13.36,3.1,1400,823215.4,817969.2,0,15,NaN
2019/3/3/ 17:1:23,17:01:23,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.03,30.79,-10.62,-51.53,-73.625,32.6875,26,0.0,484.8,0,0.0,255,1.0,272,11.86,3.0,1400,781524.4,797694.0,0,15,NaN
2019/3/3/ 17:1:24,17:01:24,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.76,30.86,-10.6,-52.16,-75.625,32.1875,26,0.0,484.8,0,0.0,255,1.0,272,15.29,2.8,1400,678455.2,679616.3,0,15,NaN
2019/3/3/ 17:1:25,17:01:25,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-73.18,33.42,-10.66,-49.22,-72.6875,34.3125,26,0.0,484.8,0,0.0,255,1.0,272,13.07,3.0,1400,645126.6,634275.9,0,15,NaN
2019/3/3/ 17:1:26,17:01:26,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-73.26,33.25,-10.19,-49.53,-72.1875,34.9375,26,0.0,484.8,0,0.0,255,1.0,272,9.29,3.0,1400,676198.6,671379.5,0,15,NaN
2019/3/3/ 17:1:27,17:01:27,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-70.42,35.48,-10.62,-46.95,-70.75,36.0,26,0.0,484.8,0,0.0,255,1.0,272,13.54,2.9,1396,637350.3,626317.9,0,15,NaN
2019/3/3/ 17:1:28,17:01:28,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-72.07,33.75,-10.48,-49.01,-74.25,33.1875,26,0.0,484.8,0,0.0,255,1.0,272,10.29,2.7,1400,601437.4,610317.3,0,15,NaN
2019/3/3/ 17:1:29,17:01:29,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-72.4,34.2,-10.06,-49.02,-74.6875,32.875,26,0.0,484.8,0,0.0,255,1.0,272,13.43,2.5,1400,550544.6,549162.3,0,15,NaN
2019/3/3/ 17:1:30,17:01:30,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.17,31.85,-10.3,-51.86,-78.875,29.5,26,0.0,484.8,0,0.0,255,1.0,272,10.64,2.8,1400,576205.4,568381.4,0,14,NaN
2019/3/3/ 17:1:31,17:01:31,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-78.81,27.4,-10.47,-55.41,-80.0,27.875,26,0.0,484.8,0,0.0,255,1.0,272,19.73,3.0,1400,507443.0,503695.1,0,14,NaN
2019/3/3/ 17:1:32,17:01:32,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-78.44,27.3,-10.93,-54.57,-77.25,30.375,26,0.0,484.8,0,0.0,255,1.0,272,8.14,3.0,1400,524400.9,518462.2,0,15,NaN
2019/3/3/ 17:1:33,17:01:33,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-72.58,32.54,-10.56,-48.84,-71.75,34.875,26,0.0,484.8,0,0.0,255,1.0,272,16.07,2.9,1400,547228.4,538762.8,0,15,NaN
2019/3/3/ 17:1:34,17:01:34,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-68.4,36.37,-10.25,-44.95,-69.0625,37.0,26,0.0,484.8,0,0.0,255,1.0,272,8.79,2.0,1400,595862.6,598870.3,0,15,NaN
2019/3/3/ 17:1:35,17:01:35,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-73.89,31.32,-10.62,-50.49,-75.5625,31.0625,26,0.0,484.8,0,0.0,255,1.0,272,17.71,2.3,1400,532608.4,525845.8,0,15,NaN
2019/3/3/ 17:1:36,17:01:36,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-77.23,27.26,-10.25,-53.67,-74.625,31.5625,26,0.0,484.8,0,0.0,255,1.0,272,16.29,2.5,1400,462602.6,472412.2,0,15,NaN
2019/3/3/ 17:1:37,17:01:37,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-75.33,28.74,-10.5,-51.76,-75.5625,32.125,26,0.0,484.8,0,0.0,255,1.0,272,9.0,2.0,1400,424052.0,427367.4,0,15,NaN
2019/3/3/ 17:1:38,17:01:38,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-78.93,22.39,-10.43,-55.37,-80.6875,26.5625,26,0.66,484.8,0,0.0,255,1.0,272,7.71,1.5,1400,335910.3,332462.6,0,14,NaN
2019/3/3/ 17:1:39,17:01:39,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-84.47,17.37,-10.28,-60.94,-83.1875,26.25,26,0.5,484.8,0,0.0,255,1.0,272,12.57,2.4,1400,423386.5,410598.2,0,12,NaN
2019/3/3/ 17:1:40,17:01:40,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-82.27,17.02,-10.75,-58.43,-83.8125,27.0,26,13.5,484.8,0,0.0,255,1.0,272,22.79,2.8,1400,406913.2,402665.5,0,14,NaN
2019/3/3/ 17:1:41,17:01:41,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-83.49,16.51,-10.61,-60.01,-84.25,27.3125,25,29.16,479.87199999999996,0,0.0,255,1.09,272,8.36,3.0,1400,456159.3,447397.7,0,14,NaN
2019/3/3/ 17:1:42,17:01:42,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-87.65,15.51,-10.81,-63.85,-86.25,25.875,24,7.83,427.776,0,0.0,255,1.0,272,16.21,2.9,1400,463170.4,471744.8,0,14,NaN
2019/3/3/ 17:1:43,17:01:43,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.21,18.35,-10.56,-64.82,-88.4375,24.1875,22,14.33,398.584,0,0.0,255,1.06,272,11.29,2.4,1400,410486.0,405689.9,0,13,NaN
2019/3/3/ 17:1:44,17:01:44,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-90.88,15.07,-10.22,-67.19,-89.9375,22.5,22,9.16,361.056,0,0.0,255,1.0,272,24.14,2.0,1400,299844.9,298755.1,0,12,NaN
2019/3/3/ 17:1:45,17:01:45,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.66,16.55,-10.56,-66.17,-88.6875,23.0,22,9.16,360.096,0,0.0,255,1.0,272,14.71,2.2,1400,298020.3,290425.3,0,12,NaN
2019/3/3/ 17:1:46,17:01:46,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-91.02,17.36,-10.56,-67.69,-89.4375,23.5625,21,8.16,354.624,0,0.0,255,1.0,272,12.43,2.1,1400,353601.6,348015.4,0,13,NaN
2019/3/3/ 17:1:47,17:01:47,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.45,9.91,-11.18,-67.98,-93.5,18.125,21,7.16,351.216,0,0.0,255,1.0,271,44.95,1.6,1397,192399.9,196593.4,0,8,NaN
2019/3/3/ 17:1:48,17:01:48,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.87,14.7,-10.62,-69.18,-93.3125,20.4375,21,9.33,353.472,0,0.0,255,1.0,272,11.0,1.1,1400,292685.8,295654.7,0,10,NaN
2019/3/3/ 17:1:49,17:01:49,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.97,18.04,-10.25,-65.63,-90.5625,21.5625,21,8.83,354.43199999999996,0,0.0,255,1.0,272,15.0,2.0,1400,296555.7,287595.3,0,12,NaN
2019/3/3/ 17:1:50,17:01:50,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.32,20.45,-10.69,-64.67,-90.6875,21.5625,21,9.16,352.416,0,0.0,255,1.0,272,8.86,2.0,1400,401310.9,397613.6,0,12,NaN
2019/3/3/ 17:1:51,17:01:51,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.7,15.16,-10.56,-69.28,-94.6875,18.75,21,4.83,347.184,0,0.0,255,1.0,272,19.93,1.9,1400,308731.8,308183.1,0,9,NaN
2019/3/3/ 17:1:52,17:01:52,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-95.35,14.03,-10.54,-71.75,-95.4375,20.125,21,8.5,348.096,0,0.0,255,1.0,272,13.14,2.0,1400,316421.1,320238.3,0,10,NaN
2019/3/3/ 17:1:53,17:01:53,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-95.92,14.3,-10.67,-72.2,-95.1875,19.5,21,8.83,342.096,0,0.0,255,1.0,272,16.43,2.0,1400,254466.0,255526.7,0,10,NaN
2019/3/3/ 17:1:54,17:01:54,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-95.62,15.52,-11.29,-71.56,-94.5,21.75,21,10.83,352.12800000000004,0,0.0,255,1.0,272,12.93,1.9,1400,286568.8,279603.5,0,11,NaN
2019/3/3/ 17:1:55,17:01:55,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-95.56,13.97,-10.79,-71.86,-94.8125,21.0,21,7.0,350.88,0,0.0,255,1.0,272,13.79,2.1,1400,252450.5,258905.9,0,11,NaN
2019/3/3/ 17:1:56,17:01:56,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.34,15.15,-10.55,-68.73,-91.125,24.0,24,10.5,428.856,0,0.0,255,1.0,272,18.14,2.0,1400,257591.7,245329.9,0,13,NaN
2019/3/3/ 17:1:57,17:01:57,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.76,15.57,-10.69,-69.04,-91.0625,16.625,24,8.66,427.472,0,0.0,255,1.0,272,12.07,2.0,1400,248709.9,255383.0,0,9,NaN
2019/3/3/ 17:1:58,17:01:58,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-87.95,20.97,-10.5,-64.14,-87.0,22.5,22,12.16,383.408,0,0.0,255,1.0,272,13.43,2.0,1400,259056.7,255966.0,0,13,NaN
2019/3/3/ 17:1:59,17:01:59,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-86.32,22.93,-10.37,-62.99,-86.9375,21.4375,24,8.33,414.224,0,0.0,255,1.0,272,10.64,2.1,1400,429208.8,414104.1,0,13,NaN
2019/3/3/ 17:2:0,17:02:00,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-84.79,23.14,-10.5,-61.22,-85.0,21.125,24,10.5,428.42400000000004,0,0.0,255,1.0,272,5.86,2.0,1400,471621.7,459368.5,0,13,NaN
2019/3/3/ 17:2:1,17:02:01,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-86.21,21.8,-10.25,-62.93,-86.1875,20.75,24,9.66,420.96,0,0.0,255,1.0,272,15.14,2.0,1400,390734.7,395324.2,0,13,NaN
2019/3/3/ 17:2:2,17:02:02,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-86.84,20.28,-10.24,-63.3,-87.0625,21.125,24,7.16,412.824,0,0.0,255,1.0,272,14.29,2.0,1400,364594.2,369355.0,0,13,NaN
2019/3/3/ 17:2:3,17:02:03,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-85.5,23.42,-10.3,-62.2,-86.0,24.1875,24,10.83,435.16,0,0.0,255,1.0,272,23.29,2.0,1400,262907.4,267032.8,0,13,NaN
2019/3/3/ 17:2:4,17:02:04,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.75,19.43,-10.56,-66.18,-89.875,19.3125,25,4.83,454.024,0,0.0,255,1.0,272,8.43,1.8,1400,269601.7,270471.2,0,10,NaN
2019/3/3/ 17:2:5,17:02:05,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.87,20.03,-10.25,-65.79,-87.9375,22.6875,22,2.16,392.98400000000004,0,0.0,255,1.0,272,16.86,2.0,1400,230965.1,238672.9,0,14,NaN
2019/3/3/ 17:2:6,17:02:06,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-90.33,18.2,-10.68,-66.64,-89.5625,18.9375,26,15.83,515.7280000000001,0,0.0,255,1.08,272,17.87,2.2,1399,229783.8,217620.5,0,10,NaN
2019/3/3/ 17:2:7,17:02:07,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-92.22,15.72,-11.23,-68.37,-91.9375,14.8125,25,9.66,448.80800000000005,0,0.0,255,1.0,272,8.14,2.0,1400,264128.0,263366.4,0,8,NaN
2019/3/3/ 17:2:8,17:02:08,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.59,17.93,-10.24,-66.17,-90.75,17.6875,25,10.5,451.616,0,0.0,255,1.0,272,21.5,2.1,1400,222981.3,226288.1,0,10,NaN
2019/3/3/ 17:2:9,17:02:09,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-87.21,20.12,-10.37,-63.2,-87.4375,18.4375,26,4.5,482.656,0,0.0,255,1.0,272,10.0,2.0,1400,281481.0,272625.4,0,11,NaN
2019/3/3/ 17:2:10,17:02:10,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.51,19.66,-10.68,-66.09,-88.6875,17.25,26,8.16,484.36,0,0.0,255,1.0,272,10.07,2.0,1400,288391.1,285356.6,0,10,NaN
2019/3/3/ 17:2:11,17:02:11,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-87.06,20.24,-10.49,-63.6,-87.8125,16.375,26,5.16,484.68,0,0.0,255,1.0,272,11.57,2.0,1400,345213.5,335453.2,0,11,NaN
2019/3/3/ 17:2:12,17:02:12,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-84.77,22.96,-10.25,-61.3,-86.0,17.875,26,1.16,484.8,0,0.0,255,1.0,272,11.64,2.1,1400,387124.7,384054.5,0,12,NaN
2019/3/3/ 17:2:13,17:02:13,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.64,19.02,-10.56,-65.93,-90.0625,16.0,26,2.33,484.72,0,0.0,255,1.0,272,16.29,2.0,1400,335384.8,338621.2,0,10,NaN
2019/3/3/ 17:2:14,17:02:14,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-85.62,21.0,-10.61,-62.04,-87.875,18.1875,26,0.66,484.8,0,0.0,255,1.0,272,9.43,2.0,1400,378452.9,373325.6,0,11,NaN
2019/3/3/ 17:2:15,17:02:15,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-90.45,17.94,-10.29,-66.85,-90.4375,15.875,26,1.33,483.064,0,0.0,255,1.0,272,15.07,2.1,1400,351540.2,354554.1,0,9,NaN
2019/3/3/ 17:2:16,17:02:16,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-91.79,14.27,-10.91,-68.15,-90.625,14.6875,26,10.33,484.08,0,0.0,255,1.0,272,8.29,2.0,1400,345564.3,341890.6,0,9,NaN
2019/3/3/ 17:2:17,17:02:17,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-91.14,14.24,-10.25,-67.84,-90.5625,17.75,26,4.83,484.2,0,0.0,255,1.0,272,16.29,2.1,1400,315646.7,316774.7,0,11,NaN
2019/3/3/ 17:2:18,17:02:18,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-90.9,13.59,-10.53,-67.51,-91.375,18.1875,26,10.16,484.8,0,0.0,255,1.0,272,13.93,2.1,1400,300933.9,298442.5,0,10,NaN
2019/3/3/ 17:2:19,17:02:19,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-90.22,14.32,-10.93,-66.23,-90.1875,18.875,26,9.83,479.616,0,0.0,255,1.0,272,10.57,2.0,1400,326491.4,326126.6,0,12,NaN
2019/3/3/ 17:2:20,17:02:20,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-87.3,18.17,-10.3,-63.94,-88.0625,23.1875,26,11.16,474.8,0,0.0,255,1.0,272,17.36,2.4,1400,311382.8,304727.8,0,13,NaN
2019/3/3/ 17:2:21,17:02:21,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.82,17.51,-10.31,-65.5,-88.5625,23.5625,25,9.0,449.8,0,0.0,255,1.0,272,9.93,2.0,1400,330416.0,334422.5,0,12,NaN
2019/3/3/ 17:2:22,17:02:22,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-88.8,17.48,-10.44,-65.51,-89.9375,19.5625,24,9.16,430.13599999999997,0,0.0,255,1.0,272,22.93,2.0,1400,265480.4,271569.4,0,11,NaN
2019/3/3/ 17:2:23,17:02:23,311,3,594,3450000,3450000,100,2,0.0,0.0,0.0,-89.17,16.54,-10.69,-65.39,-90.375,19.3125,24,8.66,435.184,0,0.0,255,1.0,272,9.79,2.1,1400,265792.2,257343.0,0,10,NaN
